	AMIKACIN_R	AMIKACIN_S	AMOXICILLIN_CLAVULANATE_R	AMOXICILLIN_CLAVULANATE_S	AMOXICILLIN_R	AMOXICILLIN_S	CAPREOMYCIN_R	CAPREOMYCIN_S	CIPROFLOXACIN_R	CIPROFLOXACIN_S	CLARITHROMYCIN_R	CLARITHROMYCIN_S	CLOFAZIMINE_R	CLOFAZIMINE_S	CYCLOSERINE_R	CYCLOSERINE_S	ETHAMBUTOL_R	ETHAMBUTOL_S	ETHIONAMIDE_R	ETHIONAMIDE_S	GATIFLOXACIN_R	GATIFLOXACIN_S	ISONIAZID_R	ISONIAZID_S	KANAMYCIN_R	KANAMYCIN_S	LEVOFLOXACIN_R	LEVOFLOXACIN_S	MOXIFLOXACIN_R	MOXIFLOXACIN_S	NICOTINAMIDE_R	NICOTINAMIDE_S	OFLOXACIN_R	OFLOXACIN_S	PARA-AMINOSALICYLIC_ACID_R	PARA-AMINOSALICYLIC_ACID_S	PROTHIONAMIDE_R	PROTHIONAMIDE_S	PYRAZINAMIDE_R	PYRAZINAMIDE_S	RIFABUTIN_R	RIFABUTIN_S	RIFAMPICIN_R	RIFAMPICIN_S	STREPTOMYCIN_R	STREPTOMYCIN_S	country	date	lineage1	lineage2	lineage3	lineage4	lineage5	lineage6	lineage7	strain
91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	ERR037484
92	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	ERR037485
93	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Germany		0	0	0	0	0	0	0	SAMEA1877258
94	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	Not Provided		0	1	0	0	0	0	0	01R1540
95	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	South Africa	2009	0	1	0	0	0	0	0	SAMEA95530918
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN02403633
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403849
98	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	Russia	2008	0	1	0	0	0	0	0	SAMEA1403848
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	0	1	0	0	0	SAMEA2534566
100	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	Germany		0	1	0	0	0	0	0	SAMEA2534567
101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	0	1	0	0	0	SAMEA2534560
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	0	1	0	0	0	SAMEA2534561
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	0	1	0	0	0	SAMEA2534562
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403841
105	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403840
106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1403843
107	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	Russia	2008	0	1	0	0	0	0	0	SAMEA1403842
108	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	Russia	2008	0	0	0	1	0	0	0	SAMEA1403845
109	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Russia		0	0	0	0	0	0	0	SAMEA1403844
110	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1403847
111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Russia		0	0	0	0	0	0	0	SAMEA1403846
112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	United Kingdom	2007	0	0	0	0	0	0	0	SAMEA1018876
113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03648008
114	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03648009
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Canada		0	0	0	1	0	0	0	SAMN00015145
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647719
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647718
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647715
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	1	0	0	0	0	0	SAMN03647714
120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647717
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	1	0	0	0	0	0	SAMN03647716
122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647711
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647710
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647713
125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	0	0	1	0	SAMN03647712
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		1	0	0	0	0	0	0	SAMEA2534300
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	Germany		0	1	0	0	0	0	0	SAMEA2534301
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	1	0	0	0	0	SAMEA2534302
129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	0	0	0	0	SAMEA2159276
130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Germany		0	0	0	1	0	0	0	SAMEA2534305
131	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	Uzbekistan		0	1	0	0	0	0	0	SAMEA2534307
132	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	Uzbekistan		0	0	0	1	0	0	0	SAMEA2534308
133	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	Uzbekistan		0	1	0	0	0	0	0	SAMEA2534309
134	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	Not Provided		0	0	0	1	0	0	0	SAMEA3558834
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN02403634
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2004	0	0	0	0	0	0	0	SAMEA1556642
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2008	0	0	0	0	0	0	0	SAMEA1556643
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2005	0	0	0	0	0	0	0	SAMEA1556640
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2008	0	0	0	0	0	0	0	SAMEA1556641
140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2005	0	0	0	0	0	0	0	SAMEA1556646
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2009	0	0	0	0	0	0	0	SAMEA1556647
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Malawi	2008	0	0	0	0	0	0	0	SAMEA1556644
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2006	0	0	0	0	0	0	0	SAMEA1556645
144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Malawi	2007	0	0	0	0	0	0	0	SAMEA1556648
145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Malawi	2007	0	0	0	0	0	0	0	SAMEA1556649
146	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558489
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647777
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558314
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558315
150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	Not Provided		0	1	0	0	0	0	0	02R1288
151	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	South Africa	2010	0	1	0	0	0	0	0	SAMEA95539168
152	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	Not Provided		0	0	0	1	0	0	0	SAMEA3558316
153	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558317
154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558310
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558311
156	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1404001
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2008	0	0	0	1	0	0	0	SAMEA1404002
158	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	Russia	2009	0	0	0	1	0	0	0	SAMEA1404003
159	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1404004
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1404005
161	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1404006
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2008	0	0	0	1	0	0	0	SAMEA1404007
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2009	0	0	0	0	0	0	0	SAMEA1404008
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	Russia	2009	0	0	0	1	0	0	0	SAMEA1404009
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558313
166	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	Peru		0	0	0	1	0	0	0	Peru4688
167	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	Peru		0	0	0	1	0	0	0	Peru4689
168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Not Provided		0	0	0	1	0	0	0	0209856
169	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558318
170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	01r1038
171	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	Not Provided		0	0	0	1	0	0	0	SAMEA3558319
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647979
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647978
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647971
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647970
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647973
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647972
178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647975
179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647974
180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647977
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647976
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414929
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414928
184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414925
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Sweden	2009	0	0	0	0	0	0	0	SAMN02414924
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414927
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414921
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414920
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	Sweden	2009	0	0	0	0	0	0	0	SAMN02414922
190	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	0	0	0	0	SAMEA2342387
191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	0	0	0	0	SAMEA2342386
192	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	0	0	0	0	SAMEA2342385
193	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	0	0	0	0	SAMEA2342384
